1675177234.066316 server started (8155): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1675177234.066361 on Darwin 22.1.0 Darwin Kernel Version 22.1.0: Sun Oct  9 20:14:30 PDT 2022; root:xnu-8792.41.9~2/RELEASE_ARM64_T8103
1675177234.066377 using libevent 2.1.12-stable (select); utf8proc 2.8.0; ncurses 6.4
1675177234.066461 input_key_build: 0x10e003 (PasteStart) is \033[200~
1675177234.067179 input_key_build: 0x60000010e19d (C-S-F9) is \033[20;6~
1675177234.067185 input_key_build: 0x60000010e19e (C-S-F10) is \033[21;6~
1675177234.067192 input_key_build: 0x60000010e19f (C-S-F11) is \033[23;6~
1675177234.067198 input_key_build: 0x60000010e1a0 (C-S-F12) is \033[24;6~
1675177234.067204 input_key_build: 0x60000010e1a1 (C-S-IC) is \033[2;6~
1675177234.067210 input_key_build: 0x60000010e1a2 (C-S-DC) is \033[3;6~
1675177234.067217 input_key_build: 0x60000010e1a3 (C-S-Home) is \033[1;6H
1675177234.067224 input_key_build: 0x60000010e1a4 (C-S-End) is \033[1;6F
1675177234.067231 input_key_build: 0x60000010e1a5 (C-S-NPage) is \033[6;6~
1675177234.067238 input_key_build: 0x60000010e1a6 (C-S-PPage) is \033[5;6~
1675177234.067244 input_key_build: 0x60000010e1a8 (C-S-Up) is \033[1;6A
1675177234.067251 input_key_build: 0x60000010e1a9 (C-S-Down) is \033[1;6B
1675177234.067257 input_key_build: 0x60000010e1aa (C-S-Left) is \033[1;6D
1675177234.067264 input_key_build: 0x60000010e1ab (C-S-Right) is \033[1;6C
1675177234.067271 input_key_build: 0x200000010e1ac (KP/[K]) is \033Oo
1675177234.067278 input_key_build: 0x200000010e1ad (KP*[K]) is \033Oj
1675177234.067284 input_key_build: 0x200000010e1ae (KP-[K]) is \033Om
1675177234.067291 input_key_build: 0x200000010e1af (KP7[K]) is \033Ow
1675177234.067297 input_key_build: 0x200000010e1b0 (KP8[K]) is \033Ox
1675177234.067304 input_key_build: 0x200000010e1b1 (KP9[K]) is \033Oy
1675177234.067311 input_key_build: 0x200000010e1b2 (KP+[K]) is \033Ok
1675177234.067317 input_key_build: 0x200000010e1b3 (KP4[K]) is \033Ot
1675177234.067323 input_key_build: 0x200000010e1b4 (KP5[K]) is \033Ou
1675177234.067330 input_key_build: 0x200000010e1b5 (KP6[K]) is \033Ov
1675177234.067346 input_key_build: 0x200000010e1b6 (KP1[K]) is \033Oq
1675177234.067353 input_key_build: 0x200000010e1b7 (KP2[K]) is \033Or
1675177234.067359 input_key_build: 0x200000010e1b8 (KP3[K]) is \033Os
1675177234.067366 input_key_build: 0x200000010e1b9 (KPEnter[K]) is \033OM
1675177234.067373 input_key_build: 0x200000010e1ba (KP0[K]) is \033Op
1675177234.067379 input_key_build: 0x200000010e1bb (KP.[K]) is \033On
1675177234.067386 input_key_build: 0x400000010e1a8 (Up[C]) is \033OA
1675177234.067393 input_key_build: 0x400000010e1a9 (Down[C]) is \033OB
1675177234.067399 input_key_build: 0x400000010e1aa (Left[C]) is \033OD
1675177234.067406 input_key_build: 0x400000010e1ab (Right[C]) is \033OC
1675177234.067413 input_key_build: 0x810000010e195 (M-F1[I]) is \033[1;3P
1675177234.067419 input_key_build: 0x810000010e196 (M-F2[I]) is \033[1;3Q
1675177234.067426 input_key_build: 0x810000010e197 (M-F3[I]) is \033[1;3R
1675177234.067433 input_key_build: 0x810000010e198 (M-F4[I]) is \033[1;3S
1675177234.067439 input_key_build: 0x810000010e199 (M-F5[I]) is \033[15;3~
1675177234.067446 input_key_build: 0x810000010e19a (M-F6[I]) is \033[17;3~
1675177234.067452 input_key_build: 0x810000010e19b (M-F7[I]) is \033[18;3~
1675177234.067459 input_key_build: 0x810000010e19c (M-F8[I]) is \033[19;3~
1675177234.067466 input_key_build: 0x810000010e19d (M-F9[I]) is \033[20;3~
1675177234.067472 input_key_build: 0x810000010e19e (M-F10[I]) is \033[21;3~
1675177234.067479 input_key_build: 0x810000010e19f (M-F11[I]) is \033[23;3~
1675177234.067485 input_key_build: 0x810000010e1a0 (M-F12[I]) is \033[24;3~
1675177234.067492 input_key_build: 0x810000010e1a1 (M-IC[I]) is \033[2;3~
1675177234.067499 input_key_build: 0x810000010e1a2 (M-DC[I]) is \033[3;3~
1675177234.067505 input_key_build: 0x810000010e1a3 (M-Home[I]) is \033[1;3H
1675177234.067512 input_key_build: 0x810000010e1a4 (M-End[I]) is \033[1;3F
1675177234.067518 input_key_build: 0x810000010e1a5 (M-NPage[I]) is \033[6;3~
1675177234.067525 input_key_build: 0x810000010e1a6 (M-PPage[I]) is \033[5;3~
1675177234.067532 input_key_build: 0x810000010e1a8 (M-Up[I]) is \033[1;3A
1675177234.067538 input_key_build: 0x810000010e1a9 (M-Down[I]) is \033[1;3B
1675177234.067544 input_key_build: 0x810000010e1aa (M-Left[I]) is \033[1;3D
1675177234.067551 input_key_build: 0x810000010e1ab (M-Right[I]) is \033[1;3C
1675177234.067557 input_key_build: 0x830000010e195 (C-M-F1[I]) is \033[1;7P
1675177234.067565 input_key_build: 0x830000010e196 (C-M-F2[I]) is \033[1;7Q
1675177234.067571 input_key_build: 0x830000010e197 (C-M-F3[I]) is \033[1;7R
1675177234.067577 input_key_build: 0x830000010e198 (C-M-F4[I]) is \033[1;7S
1675177234.067584 input_key_build: 0x830000010e199 (C-M-F5[I]) is \033[15;7~
1675177234.067590 input_key_build: 0x830000010e19a (C-M-F6[I]) is \033[17;7~
1675177234.067595 input_key_build: 0x830000010e19b (C-M-F7[I]) is \033[18;7~
1675177234.067601 input_key_build: 0x830000010e19c (C-M-F8[I]) is \033[19;7~
1675177234.067607 input_key_build: 0x830000010e19d (C-M-F9[I]) is \033[20;7~
1675177234.067612 input_key_build: 0x830000010e19e (C-M-F10[I]) is \033[21;7~
1675177234.067618 input_key_build: 0x830000010e19f (C-M-F11[I]) is \033[23;7~
1675177234.067623 input_key_build: 0x830000010e1a0 (C-M-F12[I]) is \033[24;7~
1675177234.067629 input_key_build: 0x830000010e1a1 (C-M-IC[I]) is \033[2;7~
1675177234.067634 input_key_build: 0x830000010e1a2 (C-M-DC[I]) is \033[3;7~
1675177234.067640 input_key_build: 0x830000010e1a3 (C-M-Home[I]) is \033[1;7H
1675177234.067646 input_key_build: 0x830000010e1a4 (C-M-End[I]) is \033[1;7F
1675177234.067651 input_key_build: 0x830000010e1a5 (C-M-NPage[I]) is \033[6;7~
1675177234.067657 input_key_build: 0x830000010e1a6 (C-M-PPage[I]) is \033[5;7~
1675177234.067662 input_key_build: 0x830000010e1a8 (C-M-Up[I]) is \033[1;7A
1675177234.067668 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1675177234.067674 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1675177234.067679 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1675177234.067685 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1675177234.067699 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1675177234.067704 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1675177234.067710 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1675177234.067715 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1675177234.067721 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1675177234.067727 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1675177234.067732 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1675177234.067738 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1675177234.067743 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1675177234.067749 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1675177234.067755 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1675177234.067760 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1675177234.067766 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1675177234.067772 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1675177234.067777 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1675177234.067783 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1675177234.067789 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1675177234.067794 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1675177234.067800 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1675177234.067805 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1675177234.067811 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1675177234.067817 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1675177234.067822 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1675177234.067828 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1675177234.067833 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1675177234.067839 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1675177234.067844 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1675177234.067850 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1675177234.067855 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1675177234.067861 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1675177234.067867 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1675177234.067872 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1675177234.067878 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1675177234.067883 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1675177234.067889 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1675177234.067895 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1675177234.067901 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1675177234.067906 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1675177234.067912 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1675177234.067917 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1675177234.067923 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1675177234.067929 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1675177234.067934 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1675177234.067944 yylex_token: bind
1675177234.067952 yylex_token: -N
1675177234.067959 yylex_token: Send the prefix key
1675177234.067965 yylex_token: C-b
1675177234.067971 yylex_token: send-prefix
1675177234.067982 cmd_parse_build_commands 0:0: bind
1675177234.067987 cmd_parse_build_commands 0:1: -N
1675177234.067993 cmd_parse_build_commands 0:2: Send the prefix key
1675177234.067998 cmd_parse_build_commands 0:3: C-b
1675177234.068004 cmd_parse_build_commands 0:4 0:0: send-prefix
1675177234.068022 cmd_parse_build_commands 0:0: send-prefix
1675177234.068034 args_parse: flags end at 1 of 1
1675177234.068044 cmd_parse_build_commands: send-prefix
1675177234.068050 args_parse: -N = Send the prefix key
1675177234.068067 args_parse: flags end at 3 of 5
1675177234.068073 args_parse: 3 = C-b (type 1)
1675177234.068083 args_parse: 4 = send-prefix (type 2)
1675177234.068103 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1675177234.068116 cmdq_get_command: [bind-key/0x158107d60] group 2
1675177234.068122 cmdq_append <global>: [bind-key/0x158107d60]
1675177234.068129 yylex_token: bind
1675177234.068134 yylex_token: -N
1675177234.068142 yylex_token: Rotate through the panes
1675177234.068148 yylex_token: C-o
1675177234.068154 yylex_token: rotate-window
1675177234.068161 cmd_parse_build_commands 0:0: bind
1675177234.068167 cmd_parse_build_commands 0:1: -N
1675177234.068172 cmd_parse_build_commands 0:2: Rotate through the panes
1675177234.068177 cmd_parse_build_commands 0:3: C-o
1675177234.068183 cmd_parse_build_commands 0:4 0:0: rotate-window
1675177234.068192 cmd_parse_build_commands 0:0: rotate-window
1675177234.068199 args_parse: flags end at 1 of 1
1675177234.068207 cmd_parse_build_commands: rotate-window
1675177234.068213 args_parse: -N = Rotate through the panes
1675177234.068218 args_parse: flags end at 3 of 5
1675177234.068223 args_parse: 3 = C-o (type 1)
1675177234.068230 args_parse: 4 = rotate-window (type 2)
1675177234.068245 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1675177234.068254 cmdq_get_command: [bind-key/0x1581081e0] group 10
1675177234.068260 cmdq_append <global>: [bind-key/0x1581081e0]
1675177234.068266 yylex_token: bind
1675177234.068272 yylex_token: -N
1675177234.068279 yylex_token: Suspend the current client
1675177234.068285 yylex_token: C-z
1675177234.068291 yylex_token: suspend-client
1675177234.068298 cmd_parse_build_commands 0:0: bind
1675177234.068303 cmd_parse_build_commands 0:1: -N
1675177234.068309 cmd_parse_build_commands 0:2: Suspend the current client
1675177234.068314 cmd_parse_build_commands 0:3: C-z
1675177234.068320 cmd_parse_build_commands 0:4 0:0: suspend-client
1675177234.068327 cmd_parse_build_commands 0:0: suspend-client
1675177234.068335 args_parse: flags end at 1 of 1
1675177234.068342 cmd_parse_build_commands: suspend-client
1675177234.068348 args_parse: -N = Suspend the current client
1675177234.068354 args_parse: flags end at 3 of 5
1675177234.068359 args_parse: 3 = C-z (type 1)
1675177234.068365 args_parse: 4 = suspend-client (type 2)
1675177234.068381 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1675177234.068389 cmdq_get_command: [bind-key/0x158108710] group 18
1675177234.068395 cmdq_append <global>: [bind-key/0x158108710]
1675177234.068400 yylex_token: bind
1675177234.068406 yylex_token: -N
1675177234.068413 yylex_token: Select next layout
1675177234.068419 yylex_token: Space
1675177234.068425 yylex_token: next-layout
1675177234.068431 cmd_parse_build_commands 0:0: bind
1675177234.068436 cmd_parse_build_commands 0:1: -N
1675177234.068442 cmd_parse_build_commands 0:2: Select next layout
1675177234.068447 cmd_parse_build_commands 0:3: Space
1675177234.068453 cmd_parse_build_commands 0:4 0:0: next-layout
1675177234.068460 cmd_parse_build_commands 0:0: next-layout
1675177234.068467 args_parse: flags end at 1 of 1
1675177234.068475 cmd_parse_build_commands: next-layout
1675177234.068480 args_parse: -N = Select next layout
1675177234.068486 args_parse: flags end at 3 of 5
1675177234.068492 args_parse: 3 = Space (type 1)
1675177234.068498 args_parse: 4 = next-layout (type 2)
1675177234.068513 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1675177234.068521 cmdq_get_command: [bind-key/0x158108b50] group 26
1675177234.068526 cmdq_append <global>: [bind-key/0x158108b50]
1675177234.068532 yylex_token: bind
1675177234.068537 yylex_token: -N
1675177234.068545 yylex_token: Break pane to a new window
1675177234.068550 yylex_token: !
1675177234.068556 yylex_token: break-pane
1675177234.068563 cmd_parse_build_commands 0:0: bind
1675177234.068569 cmd_parse_build_commands 0:1: -N
1675177234.068575 cmd_parse_build_commands 0:2: Break pane to a new window
1675177234.068588 cmd_parse_build_commands 0:3: !
1675177234.068595 cmd_parse_build_commands 0:4 0:0: break-pane
1675177234.068603 cmd_parse_build_commands 0:0: break-pane
1675177234.068610 args_parse: flags end at 1 of 1
1675177234.068617 cmd_parse_build_commands: break-pane
1675177234.068623 args_parse: -N = Break pane to a new window
1675177234.068628 args_parse: flags end at 3 of 5
1675177234.068633 args_parse: 3 = ! (type 1)
1675177234.068640 args_parse: 4 = break-pane (type 2)
1675177234.068654 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1675177234.068662 cmdq_get_command: [bind-key/0x158108f10] group 34
1675177234.068668 cmdq_append <global>: [bind-key/0x158108f10]
1675177234.068673 yylex_token: bind
1675177234.068679 yylex_token: -N
1675177234.068686 yylex_token: Split window vertically
1675177234.068691 yylex_token: "
1675177234.068697 yylex_token: split-window
1675177234.068704 cmd_parse_build_commands 0:0: bind
1675177234.068709 cmd_parse_build_commands 0:1: -N
1675177234.068714 cmd_parse_build_commands 0:2: Split window vertically
1675177234.068719 cmd_parse_build_commands 0:3: "
1675177234.068724 cmd_parse_build_commands 0:4 0:0: split-window
1675177234.068732 cmd_parse_build_commands 0:0: split-window
1675177234.068740 args_parse: flags end at 1 of 1
1675177234.068747 cmd_parse_build_commands: split-window
1675177234.068752 args_parse: -N = Split window vertically
1675177234.068757 args_parse: flags end at 3 of 5
1675177234.068763 args_parse: 3 = " (type 1)
1675177234.068769 args_parse: 4 = split-window (type 2)
1675177234.068783 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1675177234.068791 cmdq_get_command: [bind-key/0x1581090a0] group 42
1675177234.068796 cmdq_append <global>: [bind-key/0x1581090a0]
1675177234.068802 yylex_token: bind
1675177234.068807 yylex_token: -N
1675177234.068814 yylex_token: List all paste buffers
1675177234.068819 yylex_token: #
1675177234.068825 yylex_token: list-buffers
1675177234.068831 cmd_parse_build_commands 0:0: bind
1675177234.068836 cmd_parse_build_commands 0:1: -N
1675177234.068841 cmd_parse_build_commands 0:2: List all paste buffers
1675177234.068846 cmd_parse_build_commands 0:3: #
1675177234.068852 cmd_parse_build_commands 0:4 0:0: list-buffers
1675177234.068859 cmd_parse_build_commands 0:0: list-buffers
1675177234.068866 args_parse: flags end at 1 of 1
1675177234.068873 cmd_parse_build_commands: list-buffers
1675177234.068878 args_parse: -N = List all paste buffers
1675177234.068883 args_parse: flags end at 3 of 5
1675177234.068889 args_parse: 3 = # (type 1)
1675177234.068895 args_parse: 4 = list-buffers (type 2)
1675177234.068908 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1675177234.068917 cmdq_get_command: [bind-key/0x158109720] group 50
1675177234.068922 cmdq_append <global>: [bind-key/0x158109720]
1675177234.068927 yylex_token: bind
1675177234.068932 yylex_token: -N
1675177234.068940 yylex_token: Rename current session
1675177234.068947 yylex_token: $
1675177234.068954 yylex_token: command-prompt
1675177234.068960 yylex_token: -I#S
1675177234.068968 yylex_token: rename-session
1675177234.068974 yylex_token: --
1675177234.068980 yylex_token: %%
1675177234.068989 cmd_parse_build_commands 0:0: bind
1675177234.068995 cmd_parse_build_commands 0:1: -N
1675177234.069002 cmd_parse_build_commands 0:2: Rename current session
1675177234.069008 cmd_parse_build_commands 0:3: $
1675177234.069015 cmd_parse_build_commands 0:4 0:0: command-prompt
1675177234.069022 cmd_parse_build_commands 0:4 0:1: -I#S
1675177234.069028 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1675177234.069035 cmd_parse_build_commands 0:4 0:2 0:1: --
1675177234.069042 cmd_parse_build_commands 0:4 0:2 0:2: %%
1675177234.069050 cmd_parse_build_commands 0:0: command-prompt
1675177234.069057 cmd_parse_build_commands 0:1: -I#S
1675177234.069063 cmd_parse_build_commands 0:2 0:0: rename-session
1675177234.069070 cmd_parse_build_commands 0:2 0:1: --
1675177234.069076 cmd_parse_build_commands 0:2 0:2: %%
1675177234.069094 cmd_parse_build_commands 0:0: rename-session
1675177234.069101 cmd_parse_build_commands 0:1: --
1675177234.069108 cmd_parse_build_commands 0:2: %%
1675177234.069117 args_parse: flags end at 2 of 3
1675177234.069123 args_parse: 2 = %% (type 1)
1675177234.069134 cmd_parse_build_commands: rename-session "%%"
1675177234.069141 args_parse: -I = #S
1675177234.069148 args_parse: flags end at 2 of 3
1675177234.069157 args_parse: 2 = rename-session "%%" (type 2)
1675177234.069172 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1675177234.069180 args_parse: -N = Rename current session
1675177234.069186 args_parse: flags end at 3 of 5
1675177234.069193 args_parse: 3 = $ (type 1)
1675177234.069206 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1675177234.069226 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1675177234.069238 cmdq_get_command: [bind-key/0x1581098d0] group 58
1675177234.069245 cmdq_append <global>: [bind-key/0x1581098d0]
1675177234.069251 yylex_token: bind
1675177234.069258 yylex_token: -N
1675177234.069267 yylex_token: Split window horizontally
1675177234.069274 yylex_get_word: %
1675177234.069281 yylex_token: split-window
1675177234.069287 yylex_token: -h
1675177234.069295 cmd_parse_build_commands 0:0: bind
1675177234.069301 cmd_parse_build_commands 0:1: -N
1675177234.069308 cmd_parse_build_commands 0:2: Split window horizontally
